ID,preco
162035620879158231983508493583638833093,203926.77
330808301097684777212641443419061173730,88522.02
288777926421249469208896901556982838048,67963.67
327490099851025239026391619594691887024,243508.95
146758044822390040596603424147904596294,271338.62
162735324434678754648355054995678327752,127552.164
110170717884645988662987554576889413276,99806.984
275662047464685433169262927865389501307,279315.56
58359267318603402505882825561618738650,145284.14
237922929125526143189799443293159777547,331587.78
61200983639451451523418560205780671820,87873.43
294396956569318899242480306540916778483,89430.73
123379503433070074894692728446802597494,241974.83
30463466119310004091134660502846761287,103471.58
77952954903587773852739967721051915694,58450.64
89845128844677828688367403232018173706,130729.14
170989080450613382988002928275258234279,90710.34
67430275814383452461938812699711434243,234925.78
281700893365048937922755990189660094346,123500.85
116881036242709764174970158060797274741,61484.402
199721872055732590915363460190517898402,160373.77
126900271944451612208039752917681493344,277818.56
53746377842320671679846563294325197717,131504.28
188339679718489642546206547151426834185,175132.23
130783607129038106240796677443716936162,132700.11
322581675777730471943209263954286789424,52940.59
11625123744159096195513488557533145089,156646.44
224861385549853388850357517681978827286,137699.61
265976880351668216356797496645323343696,126945.15
241356076631215431759154692531372590458,136264.97
97218053228828622918167435157394805627,68538.16
175953016452269515438865435008941808148,104973.914
206841329546978447780153428542745668332,56187.594
273292979826243436636773481178429951239,34870.86
66682770124546732346470917263610565861,86901.03
100051815144089517067766888164862079575,114108.266
46593534172646630390493439612295080685,142253.86
302199848155523965593374060863277075053,105992.766
53497851444184315565430241829791178999,127113.3
291608123581028635700196807964991847903,124063.47
51760254549501495816638639541098826238,147458.95
111117183680172393514382032828462932506,46756.254
47814870338540202365008132487425668342,91715.31
29626671662446919148065271971930439455,149116.94
144718309243449779044361791877849770764,117114.58
231214712704263853189545000699465007284,122965.76
292950588503039639130205504667346554276,244243.44
156371036643474641898596813392103386131,87909.805
68115208444232375426300195229252792938,51960.844
166848431576136236695352222141499192897,85212.23
48737640670982057783735426378954513775,51210.652
316383304622383459227358323333113907582,120893.66
17924232496475225486787532084786323621,50861.473
22570233388491591241520840162449031106,116766.95
52273980556454766825027827311878190918,49525.902
183112925910051134504799800454231293649,70660.766
185200417681284243404252727253427152586,153271.23
167988430614355377983151393677317270000,200568.05
85899621912514551956850609052020950129,172186.66
44801160095142594028675834637016636572,249862.23
280344766986789438296611829388135732318,103920.95
45461507246998716236833048423901773332,124382.03
231123541998450010380375876355210958081,78409.375
40086376752288306848911708313745461812,135029.4
175331280423890356054635122993144411697,280377.75
5413292361593166138942299377108885096,124608.57
188609709733357317219821309440569497135,70282.32
77127038160463942590335903852591340784,130974.23
6159106674739264985139788559295227848,232534.5
326156537838995773614491994223310166167,277855.38
17562890935373533129845481915845643767,71385.78
153624945700491628123318975737455647526,162858.12
56798121749860804483268477987799591402,131151.84
296403054212351645259335217689723776337,170401.81
315674763947010160324251709578030138748,129756.945
233418999141807845640279803044042311015,234505.62
113424247324169052605619845514008181149,161235.16
88718838234886356478932303224515037900,179635.22
158242357867305611244314295956994595908,79475.18
180050907811051515642540697055573914638,124034.84
208718402519276222453036225006956058982,179969.6
121973321240780814410769164262295358241,49701.68
190027948453602761860609413670708567389,67173.46
146628616362535824430387055328129616126,52269.59
316511344353507089114471820775361278879,115522.19
45927308745151329208822668773104342646,374817.8
312459762106950083921103543798236671673,60349.59
277270510242400375167361222299507067304,32166.402
65490000658134998082958798215924329706,139382.84
106415666200611460132156162247801041114,86682.18
291008801159868517301850444268749651832,151971.77
284069324121366220253301658267578812297,171907.08
315624667267501301808035051574084302855,239931.3
103335512794819831387497355652869498845,130953.74
2545180518629842633886113009667810387,124451.09
314138839709238470295944894265454313835,104948.39
111687636651188736479469192425193430150,120512.18
39024041605314985698717304206355364209,136324.89
105918162749636100722880025831378047266,147593.88
277635020388776263932108318624389540517,140185.11
144111644304374197075690798170144869640,103081.35
149220409085869982813283205357522855320,284023.3
238448735974835100879759934391793698485,57639.617
11226640079520709849071249934404426008,104821.76
164035050811341222965184360915065969259,101486.2
96101930407794985050095583452276879079,222275.4
72218053762958231791717918371520436844,94871.664
260361840528102192520684221809377101597,124318.586
23147556557555101453598084458882409495,190586.83
168214631535777508346440607914611382492,57269.758
337040103728522557150160939395038141838,167068.0
6751236391654733090425124357479155378,164976.45
147519625730972592938543965655293916646,204658.92
86162418283077542673383954038178267862,262140.02
197638859413296462106262829747252677552,162800.67
18794464486922023699114138681792838308,122714.7
172527459246972597245776766060274494563,164770.47
169154706233372191476843070438383725691,233994.72
38066274568986876891577051963705324231,76462.87
92936337472400638089030349692323152584,87295.75
204529959566322062354452111709488331583,208322.44
36127400069489077476694168171878016858,82351.78
221532118864271535927639177215248214732,327018.75
164534898821257567143264700959033027099,70225.57
82449035412490621556123561781393806354,114653.68
35236399416885227319834901436355076988,136180.39
263273993492311768797184315889285528932,132519.39
183013007617527422322912240660473103432,117045.46
7840003845765351171797199783151364822,122949.695
177957818445309148827659288812197094074,106065.06
126385053622239481667097755267374798622,101112.82
215301008836414641506583034799063568158,38254.223
266965761351957069727243745857637167659,148377.86
272329401050090825895763267816197735588,52473.92
265195309350689844038708945539060309661,161224.55
289395364983758357397971169855278471322,413221.6
332796627438058864291898229042235342951,52044.758
175917551140883141795037990531519543240,54998.695
204406494873846011805635599205887066179,76098.19
50355919954644773036751049470306026156,66658.91
92015484752865775451865546742028550300,164253.67
37102409256457033351888174451887144354,152039.02
223404361152014604224860576223901768673,62926.52
280215138896379949922724969714555028552,291482.0
202170335507077282704168836821454405201,70752.74
227662368694296361284043787553421937425,198387.17
204725069547838545905116552667512171739,73663.79
128661425520519739648368036655067975209,257358.22
22722612604860017843680878975973374585,61246.74
335870961243121279981535856059008748749,124905.9
118859981932795150089792205855747252930,148976.2
74965789536945894253009239149699520762,65918.37
136391401986601538359985346052740970349,65569.88
92296123978569469439327389206528436122,143608.38
255117064556882410599317119194918434485,202385.33
179859791086202145166497212090218511531,157808.05
170672780801231452454320846702722165,53868.848
318937285121422966322345292813455588645,244407.47
296762097240489523457974340074217269188,344188.97
133555035613308891415579740990457962400,123735.81
241293737761935352117492341109609317099,182984.94
11385872783406783869939438947480275142,124312.9
36141366834185512112735367071134310743,136256.0
116538633170460703295171710881766916204,58543.36
176644758405393884344682490885757123709,156337.34
329914256133237980744522513765339137787,101967.79
169082737028583597257844729507831399529,167515.52
212064031353664010861953409740849768978,242386.86
230744060791809800541211130734689409278,129511.914
183584947378883600635831930689811067143,109209.89
290815124032872582790339868752171265167,98424.67
62191759507199989627485970116350540568,79950.62
337063719847417953173670418119011282390,77908.695
39962227771838830570528903234543460580,164109.16
331999479495201650627337597841971737884,178446.66
60264331864246382732781187606587002328,122593.17
224933593477147150433970207428009294755,19439.143
152866156697382859519379834897268538299,165021.61
67308093839605192941188191825411917546,311584.88
128362820340085648341595523659668863704,138305.81
124517832462101351239094427415256324389,125297.58
56729941339379534015954878710602095904,141595.78
311773875287544440312250961163424567042,121643.77
314912633713535174581180374639128406595,59469.043
153679577414829695601261017646990002276,225700.62
106711020169620602313974449037661160439,88384.77
56881347919600842567247819107184357894,223267.98
161872083709664530842117905994699191841,54398.535
81924052478685255522580343435435833772,162586.25
262007119510591378994519430263187291346,70030.08
296748435292428214629267051130429489684,87171.375
249828247379740781234165598483895355357,106245.875
277981095966896346273245895283085819740,159993.38
90234167741659184513155255895940811949,79002.125
194691712153750744852398990985362018473,115588.86
236823484151568051459916798653849558459,256221.9
50375694801583610605098622125725209385,123741.48
187465811568658339312726601581148341441,74358.68
115777228374378619819334671249584202046,163686.34
211091799669710674135635878963533229151,76653.8
320329724074163973884388023741789673036,239498.08
274827734811566087210107668885431666977,199821.16
259075466468728592180737046451687874470,69259.02
259825699062721087694638318987526981011,122746.77
5246425804952073238184429222332926636,74626.15
293051329000567519441119297188276921778,218936.84
3231540028414203433670018289918153255,96807.375
268226706087195522061242392804788613743,68204.76
150744651593610266259146636305450919363,115493.33
323736125910388534357226068300123064948,299798.0
319898420964571147034931155287810971920,107004.76
243630259454790012713117036958491157772,67842.96
210180446917269683105982852465187378298,136400.56
54444708637414054767237168258896112937,67750.44
133986744555645987499983705817413990072,121791.77
250244448666475964042369734288380577388,69816.75
55887131065564844500019282723278814214,136280.81
234265326475981359123999478107509743525,144953.11
9317368551037206228936339951310175961,125117.63
104524351861916495443026614432722770807,146334.84
26264335864853898222111403283312743618,128610.21
298982937635192579117121148751775959271,109001.58
96422912548463747287433975142976025111,54438.6
55479551389251582199207158372128462866,141311.28
70416597313137906229931576437334103003,101228.695
110157631634724582210490067636737247624,47775.91
4468858457543132718423567204882102045,85456.86
316972191024207549673225894265638618714,91347.46
313779704452684182593253449432589350624,93791.586
331349742528197359475933855906436493370,82399.7
181731657063580518307883715268222983108,239089.81
126723369549827863066455614484306345240,87303.164
194367131005549786987629629984447848633,129961.79
95873882560128687070893113620882816186,67846.98
172629951221474183349925121661228636139,348252.5
54007063048272836843163826111579005630,60179.24
255355683145393292864393565010987674006,123991.555
101496149631403709299058604450147042146,111246.8
15489067752769554864499783507678702265,128973.04
162906594535534700842355177470068359574,70346.49
221376067392104453771659515786994880311,78089.53
249115671674349388882271454610773898701,396765.3
31827184961681588338922225107109979250,57000.742
290054664828736342683552786675361660226,98487.4
214386485127748125403393796304088116779,96015.445
87676138756704731271285529296544682269,135718.05
287981257133695553250952364560859097935,63438.64
219472680955815008332297485032544104509,67025.51
64822638888735927182924949296131933241,134428.22
331847510321724520651241067769811487102,92622.43
176319707233738456657157012123615619883,335429.25
21847454048307710660574754283326757755,256687.08
178707497948317601055163931456415665437,75752.43
27810879916578751734526206007722188224,75983.24
111926006780044181097317107534990505116,95533.82
280697464284526580793156521597601193820,100888.195
258079370502877823260302943231494904423,88943.78
107742716556252594441465304974350469614,58850.684
124921033087156631176835017182354138408,127034.164
259356718937726802321852241810601569598,58414.305
81103988643347861425784459889720439300,78285.484
297853622231897754153292016465620687504,126250.33
81773933537611760394182001165337385908,106607.51
208929469595869208522286717248520602898,146857.44
151479305812246296978060331674468422000,94799.04
295569090265465964010686012162313450011,145178.05
140783270136421213652990591057382827509,146855.62
74037721291516914561855789130173076591,143416.34
98333829249884475641014683033150081619,116949.39
260023981107718268413229788682872899046,223802.86
328258231093863433614459920714191263059,121322.734
263452152420585174538638921667274833603,225407.0
51586084107767672841702930516170103969,89627.625
283897028849011973944747183885229932017,101562.21
331138461195075167485737825888794572973,190503.42
228567136837123248142184771183777772953,159816.33
297457385992771660913967918912551170998,139293.02
291162305270683110280658422166344494029,96266.125
286655674068628645138151923431372941368,88763.29
318789464169846730064539026634903897484,116801.93
106776643994191986533337321242244670439,310519.03
48392888309158853856188824058289876147,77220.164
328872816646902379462293159937046722468,72409.97
86642223993228367535264339891362309051,128943.03
214229203584256123680821853619054432300,122472.23
165741271975315306368680626170825834688,133883.95
31983855508080163141987259838853389518,75613.49
224364418376208903830838382547271085465,131096.81
177889796794421615403202522992143264890,146899.33
126801676429752232838529607158707401846,499434.6
124661190141457513323186551627753051082,71601.65
7041697892127341987001143549758114720,53116.18
193129238635403926232841707384878455120,93437.42
324896150788986012942811388542949704634,242760.23
326164667304114973104339624194608886222,97176.08
215952799460166033107928595284358051489,157262.08
167156262573964009197930660487167824052,184618.8
18856604109131417536085073141053417823,261792.25
271610976519587376264257992818210627581,81452.37
194184145565459708677874268613757157439,126964.16
289827076414404499159888406196751247374,80566.47
161773394776690126554769983912267648658,69741.89
138402617857733106369787017206351809951,218371.94
20591772586395542399039033716079257576,134260.5
69760291354773592395107689426551763905,323059.4
82690471414536915305853967859373593347,132836.61
142055841811516579176066875087921080819,69896.9
166202509786522520403276854376573981756,149877.4
240806455223825601066471751913898393687,93590.45
233716437310532169585110874661780197792,76318.55
71063402938995908386040259035952263515,133053.16
36229242614265364689331802268450870435,105720.79
317003877300987031543735949602774664631,126063.96
191340490225964915667560462871290272477,75298.375
51038898305373222161360392103120644775,125800.46
274338784929767326134776034077931564569,84257.06
321890242054874337080912983116404430044,61250.71
226080034510856939343545789755663515741,197502.95
100723384733133038803595686849729443438,242143.11
100927701833483561012604839333376365967,198591.42
247325902919863398208533809739733450345,253072.89
237406738023116054297332994212779101762,53016.582
205929333459467797843727680418120712070,70880.8
19146802584371482646335453796056565472,326731.34
163729720602744536581424125256881955686,101041.1
49804492897965824309917999576575109943,142529.12
185388727120576192962044578331704781880,253642.39
123058071202194426895012035743219001289,76194.84
312520238576632598228440803890403767926,160288.44
95115376305329579596116091952819540944,69452.1
236058149806192010856041048366061411502,79195.164
280100323833114758402041431186321834554,79611.805
111323845618354678238449509665666921754,106968.84
271768350119338717085726429552307351513,68600.6
112811980260626751178346295878689225842,160870.53
11816836773910305654922516562702509285,105283.516
326443397774080143015942987386473362614,106746.58
61094470387692517430658936857237773615,144185.98
271430711389934751881245542422538886060,104629.8
10793201247411889809636817437272131033,108149.91
95845752449680162712716465067157216957,55738.953
198773178145633600393172759765838153280,86023.85
337911332169500827623023837842715209443,118162.42
128431809294439714066374506870596865658,140167.19
102250819729350387181204419558821346338,302145.6
268279231825124614977118617040225564894,73653.18
254788726454418026848612661956473006041,78740.89
320051429149046565946487150638690487102,128779.46
56918976805083191562686775712562787901,70917.984
27965491676304632863583002070175953285,121088.2
110794181032443041276195390933526430978,89281.26
337218857073158675145565099452779927207,54761.81
318213978354329609309219096352434754200,61403.36
44505838565514302890947462766459630825,199299.69
33953345146859114255252361343587553107,70292.71
253667004293469138359506658881745421425,94398.56
58220795848167908775736511950253582042,73187.76
180685890452228107025269446835283576857,123459.87
4981841939230810247513916071918835646,70752.875
64743845997576568132975627174418022111,115917.61
139838954657892100275223323319452551412,129808.44
134874112655017301518319033376348456390,173149.81
102681862174243475815008054404547171282,64764.69
212412735715701448918553959364902743590,142329.17
289992973011397366065912451858198557511,108364.66
130018796794999460418733581772491136381,284466.8
5023522060899272298790964759737135657,67424.16
82837565102144566682574514154056976223,95599.35
83655783920188568289903856934000602132,83773.67
318477286900467817983372753545782050155,67899.27
88891779121551351960035066933598121144,47564.508
248392248127418024607877745289882177886,140280.45
61806210876450921720738725944753767576,122704.41
210637949969470103305364826200394602668,237625.9
200860273409559762489754922126124460499,172487.6
23946811375191008332883552738373753322,70070.09
119386292301111555197618147236731869277,61374.203
174018995374369319486496364383519400162,74706.76
179448109797136395231481876631581397675,47323.207
120784178779993314234932187314204363984,90290.97
278603741132736716638289487307931011138,59724.465
253446872028041611190586273152902146891,88920.29
120271760678385755951064685613770292337,108391.63
337670103523368592515663277182832406729,169777.94
128277377790363812437154508460452213317,57357.812
183695530152749274490737747835695944248,128990.75
159619284576600326473829064884801139230,241547.83
128000611239707567695242476443268746435,68626.125
281740190896547727421175482334095689948,100235.664
333230651855393720010806493395286988133,64866.004
311831497248246451930231395333304258185,242518.66
88039151352780027989648561860228188881,123878.445
247929701892040130208049451383798628289,154078.33
22673544218895661317511238175261413259,88496.95
239563090628829040149113535161804103252,134789.33
284169409721499504818746288183274288076,74405.71
105615742735874062805844244813888664100,144965.69
198357667336958846069234212084186182715,136724.73
45240555661751897284173344721770837089,106417.15
300336449869719541152628709197421268523,84217.21
48765290108410689198627527385415944312,152309.1
119681516297721332107749826625614435127,33845.22
307772151905458043683301328356763634630,69532.36
137027334734151610828074716909421932070,124673.12
28207977344844330490204461677540439148,62675.094
119130678234225494136915168785644197842,92471.06
148976980754273140572945222658578432079,59869.6
41611963647092487683877674541003467809,85274.984
177732197031835706824403332206516306551,89012.77
100874201690462342491773650893779852232,111743.69
86492797382896578529450778609930870361,148517.88
316865842599939585643451808470960716316,140780.77
100759449049831626393100816650577650175,115453.68
75442930062857035184698520573255907420,128916.72
33059406063791470453382870552517627429,125650.11
203822771193132930494407216089620036302,281382.28
303818353920140393568977086360590929599,218690.81
301500245473958610443549900101400466402,111902.48
156254405908156426464423735905071086087,83958.35
212151510163972059047886298414642289590,57496.156
241910254944415000752169551715323587339,49990.71
36472811643322008210493233576368134069,478504.75
251204431779387849447114000224092345169,116894.42
267410964895111189053052562638507709968,137657.06
121572096139248640950851916578601468229,149131.3
317597703367201219344845637604350486925,214568.53
148612275731124805806897970061312361960,125229.73
198142592461100810990382287069473050450,68103.625
11286119718765541049791851561661099007,53088.984
135376802680250879343292963761062840238,177789.6
237268838344372418913762084833055479307,127863.1
184380446777945972346911494083630121801,62390.207
333158587985125966964490518885708721177,78369.45
84101259913872300747030069710576531866,112103.82
304393006180464617343377665015577501403,69275.94
119542110356801009030055402107506948986,126254.3
291290481881069055462480270825519437594,233256.12
322105189563178717025707596246780727949,92836.18
231368281118766353918636916615293601388,109395.54
79532318984493657164561873412284061221,68593.734
114835337661885615240052749970888237263,127706.38
137859315795402430371418977522669165001,258519.78
81159863560413824672014219813709311741,81696.73
337753814157075582613627938844965931729,150953.56
285777752812788660028138718177615049912,32908.695
160769082415035518917867012822285413977,105495.79
295441816995454167018897533312462315076,101556.2
66018762066032390240600345709743387759,133589.33
298199027468495569071274232638331451153,264180.12
31957283464425535952917827412308441117,306487.78
318773848605688206471307259644144549365,68057.46
139755276687475991448572203887242974307,238285.14
161269208620000804405576086996214520695,84960.836
70811891252692157022347216629588066357,80199.57
31121780825176179490915696816931033527,56923.656
166529984339107804169612041965498566836,163411.67
309081328797819721109615405135015057033,137050.31
7277521748293391699282010386393807471,74495.24
259383724127574089585738323411522443338,133051.0
215843138103250239251039366779487365075,133317.73
120052396172889225013345311427786109727,68265.67
161064470997551820403858079428248144875,104291.18
309157111036713761184493398899035095506,110985.586
307289065855642829700804869807412591990,209136.6
138969270737274509609198977467892474342,152361.4
216486588486886867921042703926996787386,91175.484
225487560084324622968974034079031537860,144534.98
205612561519888301429414207400253350241,108252.375
329834097355352278373802841743925847066,63320.41
296363892448997435754121045128098846687,93426.55
238692080165135632721982807866900733163,122916.63
148428841736706479769764091847958753067,351984.78
241933093333258142916210754296188482716,279173.34
206982540434092318704128502027199598444,229682.08
215071815144074754142377518011786193718,63575.273
190068723749300115206811667370343271842,126570.28
89634158761093058164292060909833551596,117064.1
267397995993867431483202231754079364768,146721.38
174696380995562212613058722443613630828,87087.78
278028292855581253984153783642108295505,77847.27
15653076910566763747104577869347123752,142582.81
37782894150279376912375991489886152995,73542.63
50732818923577025574367923505616846295,190988.75
329102656079504926469913833616556957220,181975.4
177856071311662869195813761829159103669,128869.39
73098380822412019907743468970609300643,164019.5
66743963330208018650412827499955034737,169093.45
332909043454540477891397935736441572189,266494.47
332488615708370666306853606738805662219,145331.81
309463612565987362041120638886492443520,279841.34
14478264618101829669615331221555133069,70143.51
23425183580033591554303349184948176286,581082.5
74299358709097370997126355604221435226,87787.49
69170912198204272862319883734391259069,261323.55
281599086444110493198616814526721393098,227089.12
25150999898191608049893436137480999916,48396.473
237090120279930961268396865953535881945,66375.47
120876493677962597094407869231543854683,61547.35
330414747952537591280940158366459986812,168945.33
177099416660655966316136201650031044573,138378.77
263490509508336624443116352548664650340,51905.273
230937296268344556349554127693157334515,76384.16
132609550168515709553429337028605463987,138784.64
85851551843437090170603051684265995238,83910.805
217943168011223463683794304260177677942,110913.52
26807690824636866850020891236487009088,180195.78
172956632225020634855087071046329893719,124833.375
176725492895391030011079352774042471046,226961.81
44209636841965953392866154804048298617,134458.61
83566605452528005590081649197383488953,84775.66
178267161613768138799814035387028582469,106190.664
58783024700098547097591278224802229538,281630.06
270994765362865755259052611994462010919,91295.64
5777445525037501598478526801481170031,111016.6
247380744720820292732095503155469160168,124142.18
29610276594517123836062563577271941064,54895.305
256921440388121188186841406000917092039,104905.46
321598503671665350169198491231126226352,356922.03
136989164512587067064887310148794748682,70835.45
24261440257027025724692956246849667445,103479.48
14313438057080000250994698783819303943,338695.16
88875512944652640636661332422199652083,201464.45
272289005358119928816816730724257017040,208536.12
55194348926157220830121844272884440643,131652.61
287483401561712377119780398640157145606,88678.0
173208699782029064168466240690216490283,124734.24
128176241977758352340122441193880724094,133403.33
94975892213174857502586719061802729200,64581.754
307037994518447156150130726568276204944,193073.73
218598306919761783740770186338346169995,145324.89
304436394418379505302826908532997856313,39142.637
150257835823177536314635270563075652912,75006.74
213724349232517805640530822531991340977,203063.73
223891687567287846956637493169112464388,207727.08
118030679961008383961921335382636604715,73505.4
239958113026669679501506898350090293324,92517.375
241963733236075495886733830526363594001,81568.195
92416465614927159784939825962741451647,122932.58
285404724640339562787304909114236984841,271563.06
27484391137963085289973803934561511731,104607.05
162188390491381080268110449421844145266,205859.08
53889498322227209477169120716579130018,74371.016
158779051701827182175175845045002497990,103919.164
73630983930635616355572585219026949391,89006.66
317988825074126236756688236053281884332,141907.39
185735085290188903376456114464716118326,181967.78
210087530358787064923775389117240329973,94464.4
58024625620890475961805093160589123997,233924.66
105261164055612510775631707305071234895,177137.67
78835132832003852495854464784122769893,157994.92
